"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CXCL14",763.997740123046,1.57744860545851,0.762518999405019,2.06873350918386,0.038571100898507,0.115730635425104
"KANK4",60.8149685130213,-1.40278513521745,0.678182267254807,-2.06844856161713,0.0385978628031983,0.115793588409595
"KBTBD3",100.328807750827,1.06051234931256,0.512827948691086,2.06796909571594,0.0386429292311411,0.115876723866615
"NR2E3",13.480490503474,2.25100425522762,1.08850422131172,2.06797935290963,0.0386419646591083,0.115876723866615
"SAYSD1",198.020211822014,0.924090208669196,0.446842026353326,2.06804676858774,0.0386356254929307,0.115876723866615
"RHOQ",2603.97379117672,0.666399555322306,0.322281891518456,2.06775364319265,0.0386631948116942,0.115920139989978
"OR10A3",25.3468783317845,-1.22931097237015,0.594584299148258,-2.06751334357658,0.0386858081759166,0.11597058119901
"RPL29P11",12.3655264723372,3.16238506020328,1.52970496925722,2.06731698187451,0.038704295111582,0.116008639141119
"GRAMD1B",661.475646723525,-1.06014136083502,0.512843481547062,-2.06718306653126,0.0387169071924289,0.116029079588801
"WDR5B",143.006738748023,1.62831119033138,0.787778701050191,2.06696523803026,0.0387374296327825,0.116073216600489
"COMMD2",617.347724665133,1.15651921561587,0.559548406731102,2.06687965098907,0.0387454956379435,0.116080021406468
"PRPF40B",265.967438064001,-0.969996468960595,0.469321187586589,-2.06680732644663,0.0387523128538866,0.116083083412024
"PDCL3P2",28.711890714223,1.30867895222071,0.633229368012716,2.06667444425039,0.0387648408107914,0.116098996802861
"ZNF776",451.604563435468,1.12366408227687,0.543718590974066,2.06662803319607,0.0387692171940661,0.116098996802861
"CENPU",47.5224084221395,2.28836578364319,1.1075241380891,2.06619946684999,0.0388096491854935,0.116195086866342
"COX15",572.281568545824,0.694185036040253,0.335977547701047,2.06616495890952,0.0388129063063597,0.116195086866342
"MCM8",475.456138104262,0.638705635900509,0.309152850088603,2.06598656851281,0.0388297478473024,0.116225927304789
"MKRN1",1547.53471696451,0.783202945142109,0.379108012941843,2.06590976293148,0.0388370008463677,0.116225927304789
"OLIG1",15.8803675261658,-3.60762471887531,1.74629676884787,-2.06587149631815,0.0388406149157936,0.116225927304789
"RHOJ",297.222746379544,0.912525579178532,0.44178637042813,2.06553583419564,0.0388723285887875,0.116303452421509
"HS3ST1",87.5801796537807,1.23306542181772,0.597163129802264,2.06487199272671,0.0389351137321343,0.116456512344092
"ZBTB2",259.293417145356,1.19288697966265,0.577690309949917,2.06492468216417,0.0389301272978435,0.116456512344092
"PURG",23.2923772653859,-2.43007930783895,1.17705277274081,-2.06454575709501,0.0389660001708076,0.116531494389586
"MRPS11",309.10046210788,0.672990017716311,0.326001332136002,2.06437812172974,0.0389818791834431,0.11656157962734
"PEPD",1036.32392008534,-0.914715072565784,0.443117230404213,-2.06427331144713,0.0389918099751172,0.116573872479339
"PAQR9",72.2862127821122,-1.92530942360528,0.932717745166662,-2.06419298183424,0.0389994226738403,0.116579232290657
"AAGAB",557.04168743552,0.609222095794505,0.295216071391835,2.06364813718388,0.0390510899879074,0.116716261347027
"SPATA31C1",20.4782257377278,1.50867677024953,0.731121074420504,2.06351153459135,0.0390640530470278,0.116737587137851
"DIS3L",714.689667547675,0.537259193565978,0.260376461997919,2.06339386226959,0.0390752226264204,0.116753547796812
"TRIM64B",10.781831557879,-4.39552811615905,2.13069796978758,-2.06295222433486,0.0391171675563062,0.116844017793076
"ZBTB21",627.256642918308,0.618779114113991,0.29994387542157,2.06298299388277,0.0391142439541647,0.116844017793076
"SECISBP2",1535.84712166332,1.18039902779999,0.5722141933836,2.06286219644446,0.0391257227203707,0.116852147280713
"FBXL2",363.425976767635,0.625209359241445,0.303106208587101,2.06267420966333,0.0391435918383371,0.116888087077181
"FAM86DP",165.252614124623,0.736770174865569,0.357275880156459,2.06218839778078,0.0391898028775743,0.117008636375121
"BRAF",1803.3715941428,0.394992074305601,0.191556004148203,2.06201876084241,0.0392059498660794,0.117025386769156
"ZNF74",138.350140027296,-0.984417847174823,0.477407684619111,-2.06200670598803,0.0392070975292201,0.117025386769156
"C1DP5",6.90573402201186,3.84232003438411,1.86405192774722,2.06127306712303,0.0392769961632533,0.117199092826773
"MCF2L",469.68027057768,-1.11769123146566,0.542222086360741,-2.06131631222794,0.0392728729829064,0.117199092826773
"HSPA14",157.091213596016,1.28446742819715,0.623162173843334,2.06120891496869,0.0392831133916019,0.117199887451173
"ZNF593",28.4593602531766,-3.21391501782827,1.55971783648879,-2.0605746389766,0.0393436383261883,0.117362981282484
"POLDIP3",627.985448605289,-1.00639143779641,0.48844904739097,-2.06038161640811,0.0393620729516042,0.117400488876352
"ECD",455.940598763813,0.935470788434945,0.45405964227555,2.06023768980386,0.0393758234379457,0.117424016567737
"SAMD8",1077.361958355,0.563822911932121,0.273677995310366,2.06016896350295,0.0393823908623864,0.117426119583873
"SMAD4",2012.32854247596,0.440657152096978,0.213916199698488,2.05995222763904,0.0394031080405707,0.117470405887881
"MORC2",550.47907061077,-0.744919155571009,0.361671442366434,-2.05965710396421,0.0394313329678537,0.117537058136767
"DTX2",391.121539625969,-0.880507928603126,0.427601419294052,-2.0591791534668,0.0394770794240714,0.11765591101675
"CHTF8",373.842058362778,1.68962974800405,0.82075068299383,2.05863946630033,0.0395287890816188,0.117772816978361
"PSTPIP1",449.61181626118,-1.31503186962193,0.63877382190365,-2.05868153097277,0.0395247566265964,0.117772816978361
"SPTY2D1",660.296685674211,0.488392651890663,0.237246693706663,2.05858570359898,0.0395339434557684,0.117772816978361
"C14orf132",1712.59492742495,-1.07871876755945,0.524117126714363,-2.05816355271927,0.0395744360217583,0.117875914937077
"LRRTM3",12.1495911477202,3.71029179589082,1.8027974625741,2.05807467167894,0.0395829659449639,0.117883792869993
"CEP290",1065.56501916569,0.6864908806913,0.333584607901568,2.05792133219128,0.0395976856209238,0.117910099698636
"RAD17P2",50.2116154260202,2.86687927511742,1.3935137522257,2.05730246331511,0.0396571405634135,0.118069587191697
"ASPHD1",17.0214799908102,-2.81329039470146,1.36770650831946,-2.05694012391462,0.0396919857844996,0.118155768650515
"CPTP",94.9534808570334,-2.2297646409199,1.08424681120682,-2.05651021324016,0.0397333628567067,0.118255168316977
"NOG",15.1279287669781,-2.43157759232132,1.1824385744671,-2.05640922482353,0.0397430878692972,0.118255168316977
"ZNF677",258.244264449205,-0.868233358948842,0.422204778553185,-2.05642712506502,0.0397413639592458,0.118255168316977
"COX8C",3.19328415900452,-4.93828417461575,2.40179118977767,-2.05608389090347,0.039774430707968,0.118330851256692
"FN3KRP",314.97012960912,-0.847680474158604,0.412363166074013,-2.05566486994733,0.0398148303074149,0.118433452017794
"OR2A15P",8.98740668226561,-3.11488088798883,1.5155406599359,-2.05529351361683,0.0398506634549272,0.118517966409123
"OR2W1",5.41000758608435,-6.45164120608695,3.13910623567343,-2.05524780677036,0.0398550757192277,0.118517966409123
"AFF1",4386.88749646947,0.630058292296644,0.306588612074019,2.05506097579557,0.0398731155691601,0.118554011869652
"DUOX1",125.156441824008,-1.09792619854419,0.534278522128043,-2.05496974531398,0.0398819270336068,0.118562612111929
"CNPY3",451.976802523438,-0.943985596781438,0.459431884353483,-2.05468020163603,0.0399099034527575,0.118628175702951
"VWA5B1",63.5850152650047,-1.24060671326726,0.603838630648443,-2.05453352981907,0.0399240815952436,0.118652711933876
"DPF1",51.408049941127,-1.22424735926887,0.595929714881186,-2.05434857282281,0.0399419666955426,0.118686136558969
"SLC9A9",1216.77349725799,1.00781930966564,0.490591401153245,2.05429468860753,0.0399471785073422,0.118686136558969
"HAPLN2",5.06487306625949,-6.34965939051879,3.09116590723363,-2.05413089464398,0.0399630245987733,0.118715608147416
"ATP1A4",70.4335919290567,-1.31584667074377,0.640664873553808,-2.05387672254401,0.0399876247952477,0.11875600405884
"NETO2",60.5753622692255,1.13309880160867,0.551690208039464,2.05386788653608,0.0399884802244957,0.11875600405884
"CFL1P5",3.12714590611805,4.54255851304001,2.21185718677219,2.05373047600287,0.0400017851745321,0.118777906734517
"AKR1C4",12.1234688124044,2.93785224814709,1.4306182834426,2.05355424444704,0.0400188545161768,0.118806391838866
"BDKRB1",70.2872740675946,-1.29561525751517,0.630936806163124,-2.05347864454781,0.0400261788243608,0.118806391838866
"BRD3",784.345651239536,-0.721916323447157,0.351564467430179,-2.05343938403141,0.0400299829304298,0.118806391838866
"BTRC",518.565532059826,0.680868787322088,0.331590928527368,2.05333960837198,0.0400396519672271,0.118806391838866
"C11orf94",11.8940319517306,-2.955298271381,1.43927423516476,-2.05332534910742,0.0400410339625673,0.118806391838866
"FOXK2",573.341243314769,-0.606222968028298,0.295276620793927,-2.05306795505283,0.0400659873256782,0.11886282466242
"EXOC5",1519.20626773407,0.654294783036774,0.318726517584289,2.05284074885216,0.0400880250526456,0.118908666671858
"IGLV7-46",38.6616573128853,3.51005496304819,1.70989792684335,2.0527862558019,0.0400933121013295,0.118908666671858
"RPL6P24",10.8747955312736,2.93298526743413,1.42887440466208,2.05265435356983,0.0401061120262725,0.118929019984939
"WASH4P",6.68747699008123,3.39862825014899,1.65582284456922,2.05253132078461,0.0401180543754621,0.118946824629201
"NFYA",511.789485230162,0.826108312515947,0.402495806650384,2.05246439556952,0.0401245518315049,0.11894848271968
"PLAU",1085.56697187751,1.23474217262205,0.601652105277503,2.05225272510689,0.0401451078026833,0.118991810357436
"CD99",3625.21672163267,-0.645679925037391,0.314656851517722,-2.05201292113299,0.0401684066970493,0.119034541292415
"TAPT1",490.623217836737,0.86532054341301,0.421699865095188,2.05198202569424,0.0401714092724638,0.119034541292415
"INSYN1",85.7053242983157,-1.01212379901849,0.493318703015609,-2.05166313953126,0.0402024113707523,0.119108786003186
"CYSLTR1",3032.51208051284,-0.806118089327632,0.392945382300262,-2.05147617363181,0.0402205976217418,0.119139034436902
"MYO1H",17.8045499567162,2.40047012793257,1.17014142838332,2.05143589459018,0.0402245164942722,0.119139034436902
"MS4A3",6.07757241133424,4.05976670571316,1.97963400972351,2.05076629607923,0.0402897112577534,0.119314489385579
"S100A8",371.603492888316,1.66465503700619,0.811795952107916,2.050583071625,0.0403075663232536,0.11934972077178
"CKAP2LP1",10.1975925796872,3.76418361894937,1.8359471831435,2.05026792355996,0.040338292927777,0.119370120495834
"FRZB",33.6699075871493,-2.3894882920507,1.16535353039362,-2.05044068579223,0.0403214463332148,0.119370120495834
"SLC39A10",687.756817514811,0.958333865322725,0.467418265986338,2.0502704645067,0.0403380451087406,0.119370120495834
"SRL",72.2024061738285,-1.54604633059154,0.754063986347443,-2.05028533199194,0.0403365951058537,0.119370120495834
"NDUFB5P2",8.37662171088099,3.41352208711295,1.66505073094971,2.0501009510779,0.0403545806169709,0.119400680109091
"HDX",138.68238406756,0.882168086010065,0.430324017859767,2.05000894534672,0.0403635578963657,0.119409603931783
"ITGB1",7402.31809767024,0.579237414831484,0.282568317860807,2.04990219433169,0.0403739760402489,0.119422787073571
"PCID2",563.367684934429,0.798913335783402,0.389765815418866,2.04972653880598,0.0403911237396628,0.119438234371005
"SMIM31",96.9615838623951,-1.05617496247201,0.515271483640649,-2.04974464142593,0.0403893562551985,0.119438234371005
"CAP2P1",64.4685064823182,2.84169178148738,1.38656614208293,2.04944552967269,0.0404185690243135,0.119501749981701
"EID1",2264.39312556764,-0.711788447746805,0.347322114517322,-2.0493611491914,0.0404268132887193,0.119508485387594
"PUS7L",1722.22198459816,0.755692421936398,0.368825602974665,2.04891530262965,0.0404703977110397,0.119619674863485
"EPHA2",147.409215782097,-1.16106662716373,0.566712617955243,-2.04877497055382,0.0404841243313695,0.119642592871299
"CCNI",5363.65184964342,-0.840523256111057,0.410460023230634,-2.04775912035354,0.0405836077533081,0.119918903511803
"CENPI",265.250518720451,-0.882378943064034,0.430912664827033,-2.04769786336686,0.0405896133425197,0.119918959419471
"NOCT",180.857627239797,0.796438077819578,0.38899979937618,2.04739971356486,0.0406188544845163,0.11998765288001
"TRGV3",25.3533633983601,2.58142270479459,1.26106672130612,2.04701516674783,0.0406565954098326,0.120081430647944
"CCDC148",110.973856062035,1.01176771210462,0.494364418258749,2.04660302144776,0.0406970779548237,0.120183277091711
"EVL",1258.16185415725,0.742633122973432,0.362886197617019,2.04646285212861,0.040710853724573,0.120188520406326
"NUP210L",11.9183041648023,-3.99186187259077,1.95056394925414,-2.04651679024274,0.040705552246262,0.120188520406326
"CXCR6",108.936639140825,1.98313901203816,0.969247456092582,2.04606057985747,0.0407504107896338,0.120269850969081
"H4C14",216.405810551755,-1.73538000309803,0.848131838971189,-2.04612057154121,0.0407445094978447,0.120269850969081
"YIPF3",498.399490741685,-0.676782036064777,0.330859500410496,-2.04552698418844,0.0408029316779893,0.120407119098675
"PSMC3IP",53.4213748854675,-2.33911807709973,1.14360206524624,-2.04539511442388,0.0408159202254032,0.120427706294749
"MRPL53",107.025675306767,-1.72223388580806,0.84225051232235,-2.04480004536812,0.0408745753001657,0.120583007045305
"UBXN8",306.603940877937,0.847866828323716,0.414670317454734,2.04467692196529,0.0408867203060083,0.120601074134833
"ADIPOR1",1114.50886513539,0.952811861597332,0.466111162973594,2.04417301555018,0.0409364579723973,0.120730004364707
"GDNF",42.7746350719119,-1.09093644331821,0.53389167730354,-2.04336664101615,0.0410161571681583,0.120876069477031
"ME2",2414.37387175015,1.17717123683555,0.576036375369429,2.04357100900198,0.0409959457347534,0.120876069477031
"TM4SF20",37.9842685786966,1.33431507704321,0.652973567950406,2.04344424113742,0.0410084817349212,0.120876069477031
"TMA7",835.977204104012,-1.29309856226044,0.632817923868019,-2.04339749790357,0.0410131049655793,0.120876069477031
"TSPAN15",608.559212534409,-1.05940611562996,0.518445251213229,-2.04342910490705,0.0410099787649453,0.120876069477031
"CFAP44",451.349642336565,1.193292664481,0.58402414380424,2.04322488571805,0.041030181336902,0.120899611997571
"POLR3DP1",22.2881342124312,2.43937237172524,1.19405913987918,2.0429242491055,0.0410599374348324,0.120969496507888
"RHBDL3",13.1976565803496,-2.90886655722257,1.42422171622018,-2.04242536403852,0.0411093559047891,0.121097280607181
"TM9SF1",304.519700949748,-1.22735318429082,0.600974657199571,-2.04227111673902,0.0411246455014196,0.121124507284066
"IFT74",436.48870389643,0.523512165489472,0.256351353221216,2.04216657689227,0.0411350106392866,0.121137224068737
"MS4A7",2511.11107054863,1.23905368539097,0.606786685656288,2.04199221024575,0.0411523040366392,0.1211703369334
"TMEM87B",895.634643193577,0.940454102318918,0.460579694440079,2.04189223639617,0.0411622220563408,0.121177356659413
"ZNF547",76.8571592137659,-1.32428529806072,0.648572492926046,-2.04184622768411,0.0411667870833861,0.121177356659413
"PTPN13",1387.85233039176,0.691592472282611,0.338825041191433,2.04114923103298,0.0412359962159957,0.121363244226067
"HHIP",600.196091335749,-1.19724948150878,0.58662845521081,-2.0408990918767,0.0412608581090029,0.121418576286387
"NF2",1187.87746331869,-0.582513572301703,0.285464643487926,-2.04058045572407,0.0412925464592425,0.121484046693076
"TRNP1",61.127170696206,-1.99670206392565,0.97851006696319,-2.04055342028563,0.0412952360807326,0.121484046693076
"KCNH7",24.703318575906,2.10785250940171,1.03303855797449,2.04043933610245,0.0413065873837327,0.121499596458671
"ANKRD26",654.035676463879,0.829617130777737,0.406628652445031,2.04023284092084,0.041327140242715,0.121527403472263
"GLO1",931.584557163586,0.719570924715546,0.352692386855883,2.04022244747113,0.0413281749514781,0.121527403472263
"HELQ",220.873955631709,0.762317833034614,0.373659418704592,2.04014082042259,0.0413363020078068,0.121533460372578
"PRELID3A",118.826124647316,-1.23457238356029,0.605242993543708,-2.03979624172409,0.0413706243104654,0.121616521215576
"MBL1P",15.7610725606563,2.83923369870636,1.39203546503178,2.03962741613163,0.0413874492564197,0.121630281111406
"SDR42E2",97.5852725050161,1.15486017245542,0.566196166728054,2.03968207543535,0.0413820013447861,0.121630281111406
"KLF9",2279.67323514918,-1.01591136917514,0.498222505927299,-2.03907161376483,0.0414428807684703,0.121747527292442
"PDLIM1",1056.65356087853,0.822886656338693,0.403558288121561,2.0390775770434,0.0414422857028132,0.121747527292442
"PSMD8",517.798884851478,-0.710447524659981,0.348425374573957,-2.03902349399406,0.0414476828252002,0.121747527292442
